id_estoque,ingrediente,quantidade,unidade
2544,Mel,69.74,ml
7603,Canela,75.28,g
2874,Café,25.8,L
3155,Farinha,55.05,kg
3755,Mel,16.44,L
7869,Chocolate,14.79,g
4655,Canela,10.45,ml
7577,Canela,86.38,L
1255,Canela,35.53,L
1737,Chocolate,85.24,ml
389,Café,78.85,kg
8828,Açúcar,95.62,L
2033,Mel,49.15,ml
8565,Leite,94.95,g
8239,Chocolate,84.47,L
4102,Açúcar,57.96,g
6865,Farinha,93.76,kg
2251,Café,37.03,kg
8843,Mel,90.16,kg
6216,Chocolate,30.92,L
7171,Chocolate,47.91,kg
1238,Farinha,59.22,ml
6758,Café,65.01,L
1955,Café,66.89,ml
7958,Açúcar,99.59,ml
2502,Canela,69.06,g
3802,Leite,66.95,L
1013,Canela,21.45,g
6358,Canela,14.99,g
6137,Farinha,73.48,L
5876,Chocolate,93.35,kg
4683,Farinha,71.08,g
5497,Café,87.3,g
9664,Café,56.51,g
1352,Mel,73.19,ml
465,Canela,77.39,L
5742,Leite,8.55,g
953,Açúcar,37.4,L
3786,Farinha,74.32,g
5852,Canela,61.53,g
1586,Canela,27.59,ml
9966,Café,57.02,g
7227,Café,67.13,g
4341,Leite,31.02,g
4916,Leite,32.86,ml
858,Mel,63.41,ml
6642,Açúcar,75.28,ml
1438,Açúcar,54.46,kg
5986,Farinha,98.22,L
4501,Farinha,29.77,L
3913,Farinha,6.37,kg
8868,Leite,90.8,ml
6775,Açúcar,87.99,L
2296,Farinha,98.11,kg
8928,Mel,91.53,kg
7216,Mel,90.14,L
106,Farinha,67.32,ml
1112,Chocolate,74.33,g
3948,Canela,97.84,g
4850,Mel,6.8,g
4288,Farinha,58.37,g
6300,Açúcar,62.95,ml
4870,Açúcar,11.29,kg
7014,Farinha,37.99,L
4237,Canela,57.9,kg
1587,Açúcar,98.07,g
5044,Café,98.61,kg
9351,Leite,43.98,kg
4531,Leite,9.55,L
2101,Açúcar,44.07,L
4915,Açúcar,11.29,ml
5484,Chocolate,14.48,kg
9657,Café,20.64,kg
4776,Açúcar,50.95,ml
3989,Farinha,27.8,kg
5034,Canela,96.85,L
533,Farinha,6.14,g
8274,Café,39.19,L
1021,Farinha,8.61,ml
7993,Açúcar,5.15,L
3432,Canela,13.93,ml
1757,Mel,86.67,ml
1142,Chocolate,24.56,kg
4044,Farinha,43.69,ml
3924,Farinha,77.39,g
7133,Mel,37.44,g
8545,Leite,32.85,L
6163,Café,88.48,ml
6108,Leite,67.05,L
8510,Canela,83.95,ml
3572,Canela,13.81,ml
8499,Farinha,31.49,L
7968,Chocolate,93.14,g
9206,Farinha,67.8,g
4858,Leite,11.66,ml
4427,Mel,90.2,g
6752,Canela,90.93,L
7193,Açúcar,12.77,g
7317,Mel,20.55,g
8213,Canela,85.98,kg
8949,Canela,51.17,L
6582,Leite,1.03,ml
289,Canela,10.05,kg
4721,Farinha,14.85,kg
8421,Chocolate,87.07,L
1026,Mel,74.2,kg
5508,Mel,40.03,ml
2026,Chocolate,64.09,L
1761,Leite,76.07,g
234,Café,57.39,L
2148,Farinha,9.72,kg
2117,Farinha,29.83,kg
1779,Açúcar,15.06,g
4638,Café,21.06,g
5199,Açúcar,96.92,g
4677,Mel,24.2,ml
4971,Chocolate,79.37,kg
9316,Chocolate,76.52,ml
1741,Canela,37.61,ml
9032,Café,39.49,g
274,Leite,60.91,kg
2727,Açúcar,80.94,L
1272,Mel,7.64,g
3757,Chocolate,56.65,ml
7547,Chocolate,15.08,ml
6054,Chocolate,62.99,ml
1857,Farinha,55.18,ml
1133,Açúcar,93.64,g
1601,Açúcar,96.6,g
3385,Café,4.94,g
1518,Chocolate,8.52,kg
3438,Farinha,99.63,L
8277,Leite,11.37,kg
2906,Mel,67.89,kg
4159,Farinha,44.65,g
3836,Mel,2.94,kg
5364,Chocolate,47.46,g
4836,Chocolate,49.11,kg
4050,Canela,58.41,L
5967,Chocolate,69.22,L
8271,Mel,17.65,kg
5665,Café,73.94,L
2289,Leite,30.49,g
9135,Chocolate,44.57,kg
7523,Chocolate,21.2,L
5644,Leite,56.57,L
98,Mel,70.46,g
9353,Mel,65.23,L
9774,Chocolate,79.2,g
3033,Mel,22.86,g
671,Mel,21.55,kg
2386,Açúcar,47.46,L
6149,Mel,40.97,ml
5692,Mel,71.4,kg
3258,Leite,9.75,kg
1271,Farinha,61.19,kg
8070,Leite,49.81,kg
2004,Canela,22.59,g
1268,Canela,92.5,ml
8783,Leite,4.02,L
4052,Canela,2.15,kg
100,Mel,20.78,kg
7885,Farinha,27.55,g
7120,Farinha,62.64,kg
1082,Leite,98.29,L
1917,Mel,63.17,L
344,Farinha,99.91,ml
5043,Farinha,34.76,L
2144,Mel,54.53,L
697,Chocolate,56.43,g
6246,Chocolate,15.98,g
3536,Café,60.86,L
4643,Café,43.02,g
4027,Açúcar,64.37,g
5227,Café,47.43,g
3944,Café,28.36,g
355,Farinha,21.43,g
5072,Farinha,90.56,g
2159,Canela,68.23,g
8850,Farinha,5.71,g
5919,Canela,97.47,kg
309,Café,12.39,L
795,Açúcar,72.4,ml
6155,Canela,65.31,kg
6933,Mel,6.3,g
8130,Mel,38.3,ml
7657,Café,23.23,ml
4584,Café,86.52,kg
6900,Café,72.86,g
3528,Chocolate,44.66,g
7722,Café,95.89,g
5885,Açúcar,94.31,L
8806,Café,97.69,L
766,Farinha,54.1,g
6508,Açúcar,65.36,L
8107,Canela,48.21,ml
3106,Leite,41.81,kg
8755,Mel,30.61,kg
5432,Café,89.24,L
883,Açúcar,3.83,g
2373,Café,98.77,ml
1817,Mel,25.57,L
7350,Mel,78.57,g
5377,Farinha,90.26,ml
5855,Leite,32.34,g
9871,Chocolate,57.56,L
1557,Canela,23.76,ml
4948,Chocolate,77.59,ml
492,Farinha,80.91,L
5735,Leite,61.67,ml
2732,Canela,71.36,kg
2612,Leite,62.48,ml
9335,Café,83.73,kg
6576,Farinha,74.1,g
1551,Açúcar,21.81,g
191,Canela,83.3,kg
3734,Chocolate,76.77,L
4672,Mel,64.72,L
5407,Leite,36.05,ml
6970,Açúcar,27.4,ml
7772,Açúcar,51.09,g
3695,Leite,56.12,g
4241,Café,1.13,L
4590,Canela,4.39,L
7315,Farinha,6.1,L
2771,Mel,13.0,ml
1446,Café,66.87,kg
5340,Mel,45.54,kg
3011,Café,73.39,g
7998,Leite,89.08,L
919,Mel,36.28,g
2315,Café,18.22,g
1086,Canela,20.88,L
3382,Café,96.84,g
8087,Açúcar,34.01,kg
4208,Mel,17.72,ml
1901,Café,76.71,ml
5667,Café,17.26,g
3411,Mel,36.49,L
9199,Açúcar,33.24,kg
1927,Farinha,21.41,kg
1623,Leite,96.3,g
8815,Mel,42.94,kg
4521,Canela,83.6,kg
6813,Farinha,52.37,L
6051,Café,98.07,kg
9599,Farinha,61.13,L
6991,Açúcar,8.46,L
9190,Açúcar,11.66,L
3457,Mel,14.96,kg
9170,Leite,24.69,ml
8894,Mel,62.62,g
9780,Farinha,86.0,g
6065,Leite,92.59,ml
9576,Chocolate,82.92,kg
5671,Café,72.42,ml
253,Mel,77.0,L
4793,Farinha,46.26,g
1115,Farinha,16.2,kg
7005,Mel,49.11,ml
2126,Mel,79.24,kg
4450,Canela,2.1,ml
2050,Açúcar,7.8,g
7023,Café,32.81,kg
933,Mel,77.12,g
5082,Mel,77.01,ml
2564,Leite,89.08,g
4049,Chocolate,47.14,L
10000,Café,66.25,kg
5853,Canela,80.97,kg
1961,Canela,93.39,ml
5801,Café,82.34,ml
3100,Leite,73.32,kg
894,Açúcar,27.36,kg
4515,Açúcar,21.68,ml
1322,Café,53.48,kg
8368,Farinha,28.15,kg
291,Leite,10.56,L
4105,Farinha,74.79,ml
7113,Café,53.98,ml
416,Mel,53.33,L
6814,Leite,58.22,g
139,Açúcar,16.95,g
8238,Canela,13.5,kg
2814,Leite,49.52,ml
3217,Mel,74.32,g
6218,Café,21.52,ml
7055,Açúcar,41.63,g
7178,Farinha,40.14,g
2138,Leite,44.26,ml
5910,Farinha,79.15,kg
2462,Leite,71.79,g
5905,Farinha,39.25,g
2741,Mel,2.6,kg
7162,Chocolate,67.75,L
9809,Açúcar,81.08,L
633,Chocolate,7.0,kg
3444,Canela,79.53,g
8829,Açúcar,26.73,L
6959,Mel,33.45,g
3329,Café,3.03,ml
3240,Leite,71.17,ml
9109,Açúcar,14.78,L
7707,Canela,12.32,kg
4187,Mel,58.29,g
8562,Farinha,56.62,L
9696,Chocolate,9.8,ml
685,Chocolate,54.72,g
2981,Mel,34.53,kg
8201,Mel,70.13,kg
37,Café,62.96,kg
6391,Chocolate,30.04,g
508,Farinha,85.21,g
9787,Mel,7.28,g
6677,Açúcar,33.75,L
4363,Leite,75.13,kg
1185,Leite,13.28,g
5767,Mel,36.88,L
9332,Chocolate,75.19,kg
407,Café,70.57,kg
1565,Açúcar,19.8,ml
2009,Leite,68.9,ml
1040,Farinha,35.39,L
6264,Mel,78.43,ml
4199,Chocolate,9.18,L
6352,Açúcar,59.1,ml
9427,Mel,44.6,ml
2840,Café,58.96,ml
3234,Chocolate,68.23,g
8377,Mel,31.24,g
7286,Café,54.51,kg
7634,Farinha,93.47,kg
2704,Canela,80.19,ml
6353,Açúcar,40.33,ml
3894,Mel,69.49,ml
4939,Chocolate,66.77,L
5097,Canela,80.28,g
3337,Mel,94.43,g
5183,Mel,76.96,ml
802,Café,99.74,ml
437,Café,51.85,ml
2976,Açúcar,73.01,g
7247,Mel,77.28,ml
537,Café,40.28,L
5071,Leite,84.26,g
8127,Mel,10.42,kg
3349,Canela,49.13,L
1363,Leite,15.21,L
103,Canela,18.43,ml
3022,Leite,60.52,L
9777,Farinha,22.31,g
4701,Mel,25.12,L
5775,Açúcar,55.41,g
7768,Mel,94.07,kg
9913,Chocolate,21.81,g
8223,Canela,80.27,L
1675,Açúcar,5.48,kg
8384,Mel,16.63,L
188,Farinha,14.9,L
9683,Café,64.45,g
4190,Canela,98.82,L
2691,Café,66.1,g
2091,Mel,77.62,kg
9744,Mel,55.29,g
893,Mel,73.93,kg
8709,Leite,96.11,g
4748,Canela,21.62,L
7880,Leite,45.16,kg
6379,Leite,13.92,ml
632,Canela,31.11,kg
1462,Farinha,55.6,L
4271,Leite,70.53,L
4511,Canela,32.47,kg
9029,Leite,61.73,g
8299,Leite,92.4,L
3775,Farinha,57.35,kg
6311,Farinha,49.53,g
3916,Chocolate,21.38,kg
4009,Açúcar,10.42,kg
9174,Farinha,20.97,L
118,Mel,18.73,L
5789,Mel,8.74,g
781,Açúcar,31.88,kg
7210,Café,86.45,g
9956,Leite,65.6,g
4561,Leite,18.91,ml
9462,Açúcar,60.0,kg
2558,Canela,23.05,ml
6595,Café,76.79,ml
9582,Café,50.03,L
2340,Chocolate,55.95,g
9674,Canela,69.96,kg
4319,Farinha,24.63,L
3000,Mel,73.25,kg
7535,Canela,46.28,ml
8924,Mel,96.06,L
6764,Açúcar,81.69,ml
9680,Mel,88.54,ml
5163,Leite,96.2,kg
6360,Mel,85.09,L
838,Açúcar,90.95,g
2736,Açúcar,15.67,L
8721,Farinha,46.2,kg
659,Canela,2.54,L
6929,Chocolate,69.26,ml
6957,Café,5.39,L
3066,Chocolate,74.39,kg
7852,Açúcar,86.13,g
6423,Mel,34.0,L
451,Chocolate,71.82,ml
1090,Açúcar,17.62,L
8190,Canela,10.72,L
1687,Café,6.76,ml
6230,Café,54.84,L
8344,Chocolate,50.69,ml
6692,Café,26.65,L
6620,Café,90.0,kg
8518,Canela,28.16,g
3086,Açúcar,82.89,L
699,Leite,9.88,L
3410,Açúcar,73.61,kg
9877,Farinha,73.3,kg
3891,Leite,25.24,kg
8581,Chocolate,82.94,kg
97,Açúcar,6.74,kg
7003,Leite,50.72,kg
6940,Mel,38.66,g
4640,Farinha,24.13,kg
7581,Café,78.89,L
7917,Café,54.11,kg
8226,Café,88.68,g
5602,Açúcar,78.71,g
5683,Açúcar,22.72,kg
4993,Chocolate,41.03,kg
4734,Açúcar,40.02,g
9893,Chocolate,18.02,g
6073,Café,57.52,ml
4093,Açúcar,51.11,kg
3909,Canela,29.52,kg
4502,Café,31.97,kg
8174,Chocolate,9.48,L
549,Farinha,82.49,g
3892,Canela,19.87,g
9773,Café,87.27,kg
9288,Leite,8.87,g
2524,Mel,78.03,ml
5307,Açúcar,70.39,L
8378,Farinha,18.89,g
5816,Açúcar,42.49,L
2616,Canela,47.21,kg
5069,Leite,88.36,L
1983,Mel,68.01,kg
336,Canela,90.42,g
8794,Café,88.81,g
2106,Mel,91.21,g
476,Farinha,55.6,kg
1456,Canela,89.07,ml
115,Leite,14.32,ml
2711,Açúcar,92.21,g
1385,Chocolate,21.49,ml
7618,Café,92.56,kg
3568,Mel,45.39,g
7847,Açúcar,10.73,ml
9865,Farinha,67.3,g
1784,Mel,95.96,kg
4765,Canela,64.5,L
5365,Farinha,94.76,g
6024,Farinha,49.3,L
1279,Mel,10.08,L
5607,Café,66.54,g
4169,Canela,62.55,kg
8901,Açúcar,45.14,g
557,Café,78.51,g
3447,Leite,1.33,kg
2521,Chocolate,2.57,ml
9140,Mel,9.27,g
7502,Leite,35.74,ml
7298,Mel,63.13,g
2511,Leite,84.82,L
7907,Canela,95.67,g
4519,Açúcar,22.23,ml
2815,Açúcar,86.2,L
2147,Canela,76.71,kg
5596,Mel,93.18,L
6741,Mel,54.26,g
6479,Açúcar,69.83,g
8084,Café,62.01,L
6579,Açúcar,76.4,g
3958,Café,17.46,kg
352,Café,7.51,L
3675,Café,25.16,ml
2329,Açúcar,8.23,L
6322,Farinha,6.3,ml
9065,Leite,28.48,g
5800,Canela,93.39,ml
7061,Canela,20.35,g
6621,Farinha,23.47,L
4621,Açúcar,88.06,kg
4772,Mel,47.79,ml
7052,Farinha,78.61,ml
5826,Café,67.02,g
472,Mel,65.96,g
4781,Canela,60.68,g
9405,Açúcar,82.64,L
3353,Açúcar,41.69,ml
3845,Canela,75.71,kg
7293,Canela,31.81,ml
6817,Café,23.5,kg
1241,Farinha,30.38,L
5453,Chocolate,61.78,L
4529,Açúcar,76.21,g
166,Mel,25.89,kg
2179,Canela,68.95,ml
6074,Canela,48.44,g
6722,Açúcar,97.66,kg
1727,Farinha,29.43,ml
5060,Leite,5.51,L
5355,Açúcar,19.18,ml
7093,Mel,49.44,L
4063,Farinha,27.7,ml
8586,Mel,95.92,g
4789,Canela,8.3,L
8128,Farinha,26.15,g
9855,Mel,59.12,L
989,Açúcar,51.62,kg
1562,Farinha,56.59,ml
3171,Leite,36.27,L
7149,Farinha,42.63,g
877,Café,68.27,L
4731,Leite,48.32,L
9054,Farinha,28.77,ml
6207,Leite,78.62,L
3917,Café,70.03,kg
3013,Mel,96.34,g
1364,Farinha,18.61,L
1473,Chocolate,56.8,g
2606,Chocolate,55.82,kg
662,Chocolate,57.69,ml
4820,Mel,6.52,g
9681,Canela,66.82,g
1477,Chocolate,36.1,L
1003,Chocolate,22.12,kg
4574,Chocolate,35.62,g
7246,Café,46.54,ml
2486,Mel,57.05,g
7592,Farinha,60.37,g
120,Farinha,96.1,kg
8930,Leite,85.84,g
1519,Açúcar,56.37,L
1718,Açúcar,51.57,kg
3374,Canela,71.4,kg
2099,Café,29.58,L
9083,Farinha,8.19,ml
3030,Chocolate,14.18,L
6980,Leite,99.79,kg
1672,Chocolate,84.42,ml
3807,Chocolate,12.9,g
5194,Farinha,5.4,kg
4959,Leite,45.9,ml
3040,Açúcar,20.68,L
2310,Mel,92.64,L
4626,Chocolate,71.26,g
6097,Café,45.67,L
644,Mel,49.67,kg
3354,Chocolate,5.47,L
8771,Chocolate,28.54,kg
330,Canela,4.6,L
7040,Leite,84.05,L
4203,Café,67.59,g
9497,Mel,17.61,g
2139,Chocolate,80.33,kg
1198,Leite,86.19,L
4076,Leite,75.42,g
9737,Café,61.88,L
9541,Farinha,58.69,L
325,Farinha,40.47,kg
2134,Chocolate,95.92,ml
9666,Canela,28.55,L
6924,Açúcar,13.13,g
6294,Leite,73.08,ml
8311,Chocolate,77.57,ml
7427,Canela,51.04,kg
4373,Açúcar,65.89,ml
9125,Leite,65.26,kg
6226,Café,33.48,kg
1107,Canela,38.78,g
5850,Chocolate,18.0,L
2045,Mel,71.3,g
6148,Açúcar,22.85,g
1000,Canela,87.6,ml
1260,Açúcar,16.24,L
75,Chocolate,86.31,ml
815,Leite,35.3,L
4661,Farinha,84.55,g
7562,Chocolate,69.47,g
6616,Leite,46.62,ml
7559,Chocolate,79.28,kg
209,Chocolate,63.73,L
3632,Açúcar,7.48,g
6037,Canela,58.54,kg
5567,Chocolate,16.81,L
9790,Mel,87.28,L
3095,Mel,89.34,kg
3312,Chocolate,8.23,kg
6724,Chocolate,78.92,kg
5372,Leite,56.83,kg
511,Café,16.81,ml
9272,Café,64.32,ml
7203,Leite,58.87,g
8006,Farinha,19.21,g
583,Leite,84.67,L
6886,Canela,58.21,ml
9540,Farinha,87.02,kg
5448,Leite,24.54,ml
3439,Açúcar,26.84,kg
8847,Açúcar,63.65,L
8726,Açúcar,93.99,ml
3661,Canela,51.53,g
993,Leite,69.75,g
2573,Farinha,10.24,g
7001,Café,28.8,g
957,Leite,95.33,ml
4417,Leite,47.54,L
1038,Mel,6.95,g
7196,Leite,8.81,ml
460,Mel,44.78,ml
7324,Farinha,19.1,L
773,Mel,94.39,g
7787,Mel,93.44,kg
9245,Chocolate,44.88,kg
2914,Leite,24.33,ml
132,Canela,88.22,L
2532,Chocolate,90.52,g
3550,Canela,16.21,ml
9901,Café,89.94,kg
4660,Leite,56.08,L
1560,Mel,82.95,kg
281,Canela,43.33,kg
8480,Café,59.43,g
5536,Canela,43.38,ml
7587,Café,21.05,kg
3056,Leite,61.88,kg
8036,Açúcar,8.04,ml
5104,Açúcar,74.43,L
4353,Canela,98.22,kg
3328,Farinha,55.83,kg
2784,Canela,88.0,g
9284,Açúcar,20.47,g
4818,Chocolate,64.85,ml
5,Leite,95.02,kg
8582,Café,97.89,ml
7331,Chocolate,63.62,g
1087,Açúcar,40.82,kg
4333,Farinha,33.28,kg
1944,Café,42.65,L
1548,Canela,77.83,L
7044,Canela,90.57,ml
2183,Chocolate,63.47,kg
360,Açúcar,77.76,L
1546,Farinha,22.28,ml
2051,Mel,23.22,ml
6977,Café,80.94,kg
3017,Açúcar,35.38,kg
3280,Leite,89.67,kg
814,Café,8.47,kg
8803,Farinha,72.89,kg
2936,Leite,37.14,kg
7808,Farinha,14.68,kg
9142,Mel,70.79,ml
3367,Açúcar,78.44,g
302,Canela,73.08,kg
6282,Farinha,22.35,kg
7698,Leite,95.59,g
4510,Canela,96.27,L
6112,Açúcar,68.75,L
941,Mel,13.81,ml
350,Café,9.19,g
6221,Leite,65.3,L
5857,Mel,49.85,kg
8203,Chocolate,84.4,L
7844,Farinha,30.88,L
8996,Leite,42.74,L
2292,Mel,50.49,kg
9999,Canela,46.63,L
857,Açúcar,40.88,kg
7465,Açúcar,6.59,ml
6584,Farinha,46.08,L
1837,Mel,82.34,kg
1329,Canela,67.37,g
2483,Café,16.93,ml
859,Canela,7.43,L
5262,Farinha,54.19,L
4378,Açúcar,39.68,kg
3436,Farinha,61.48,L
6378,Farinha,9.39,ml
2285,Açúcar,14.77,L
9263,Café,65.84,g
9153,Café,64.92,kg
2151,Mel,61.42,kg
6833,Mel,6.99,kg
2978,Açúcar,46.38,kg
9549,Chocolate,25.53,L
9463,Café,93.53,ml
9057,Farinha,42.39,g
5716,Leite,78.21,g
7107,Café,23.8,kg
5870,Mel,65.41,L
4013,Café,50.03,L
5669,Chocolate,78.89,L
8391,Mel,28.58,g
2919,Mel,78.5,L
1269,Farinha,18.8,ml
5052,Café,57.13,g
7016,Chocolate,2.62,L
591,Café,14.71,ml
4906,Café,76.78,kg
6774,Chocolate,17.57,ml
8659,Leite,32.3,kg
2750,Canela,92.31,g
9175,Leite,64.86,kg
8386,Canela,39.71,L
5704,Açúcar,24.19,g
8353,Açúcar,22.45,kg
4392,Chocolate,4.7,kg
130,Canela,14.54,L
7377,Café,40.62,g
4296,Farinha,46.89,L
2546,Canela,33.45,ml
5051,Farinha,33.56,g
3943,Chocolate,43.18,ml
4969,Café,66.61,ml
9662,Café,69.66,kg
8700,Chocolate,60.45,L
2489,Mel,25.05,g
7229,Açúcar,43.89,ml
2522,Chocolate,82.47,g
454,Farinha,22.59,kg
6849,Mel,46.53,ml
173,Farinha,41.31,kg
9614,Chocolate,82.25,ml
5983,Açúcar,22.21,L
6231,Açúcar,53.6,kg
7778,Leite,58.22,ml
8064,Açúcar,85.37,kg
3764,Mel,55.12,g
3962,Açúcar,8.68,g
8342,Chocolate,17.91,kg
9759,Açúcar,2.4,L
1402,Café,1.48,g
2492,Mel,29.5,L
9706,Chocolate,39.64,L
3788,Canela,58.04,g
4257,Canela,23.89,g
8563,Mel,61.19,g
6823,Mel,26.05,g
1342,Mel,33.61,g
5409,Chocolate,28.2,L
6008,Leite,56.53,L
455,Canela,31.51,L
2395,Açúcar,18.09,L
6061,Farinha,82.78,ml
2509,Açúcar,16.98,L
5959,Farinha,92.96,kg
403,Açúcar,2.55,g
8645,Leite,38.18,ml
2985,Farinha,36.79,g
1529,Chocolate,31.74,g
5212,Chocolate,95.34,ml
6827,Mel,55.8,ml
1746,Mel,62.51,ml
5677,Café,54.56,g
648,Farinha,21.81,L
6407,Canela,99.96,g
9888,Café,78.54,g
3765,Café,37.48,g
2186,Canela,55.47,g
5098,Açúcar,81.74,g
8335,Café,18.08,ml
4377,Leite,31.86,kg
1105,Canela,75.37,kg
4649,Chocolate,44.47,ml
3886,Chocolate,82.79,kg
2760,Café,18.96,g
7280,Chocolate,87.78,kg
5606,Mel,64.17,ml
1337,Canela,10.46,kg
1256,Canela,80.21,ml
8372,Canela,44.06,g
5373,Farinha,68.63,kg
1018,Leite,86.71,ml
125,Farinha,33.26,L
6601,Farinha,5.92,kg
9005,Chocolate,34.05,L
7108,Farinha,92.69,kg
2823,Chocolate,83.42,ml
2280,Açúcar,85.48,L
5747,Café,58.24,kg
3158,Chocolate,15.58,kg
5005,Chocolate,58.91,ml
9543,Farinha,59.44,ml
3551,Canela,37.12,L
3016,Leite,97.66,ml
180,Chocolate,26.88,ml
2747,Leite,79.49,kg
8233,Farinha,18.49,L
205,Mel,30.69,g
4073,Mel,63.04,kg
3692,Chocolate,4.35,ml
9169,Café,58.16,kg
6975,Farinha,85.73,ml
651,Chocolate,41.24,kg
6424,Canela,49.04,ml
5369,Farinha,55.43,ml
9121,Canela,22.49,ml
9072,Mel,22.33,kg
5352,Chocolate,35.29,g
6706,Leite,62.62,kg
5911,Açúcar,15.76,kg
1706,Mel,32.1,kg
22,Mel,57.29,kg
4696,Açúcar,75.33,L
9295,Canela,59.94,kg
7723,Chocolate,85.92,ml
4999,Canela,75.04,ml
630,Mel,83.5,L
1909,Mel,45.73,ml
1541,Leite,80.83,g
4067,Chocolate,91.8,L
8588,Café,14.0,L
8301,Chocolate,8.22,g
1225,Chocolate,80.47,L
5895,Canela,38.53,ml
1370,Leite,70.92,kg
9602,Mel,59.69,ml
394,Chocolate,93.64,ml
7550,Café,53.02,kg
5741,Canela,33.76,L
4492,Mel,84.0,kg
1712,Café,78.81,g
4612,Mel,20.11,ml
9303,Chocolate,1.78,L
2670,Chocolate,67.28,kg
8882,Leite,65.31,g
7667,Canela,72.82,g
6186,Açúcar,84.85,g
3191,Farinha,4.72,g
4064,Chocolate,38.06,ml
6209,Açúcar,51.12,g
3399,Café,93.82,ml
3617,Café,46.0,g
657,Leite,43.39,kg
5724,Chocolate,92.75,L
1946,Leite,34.88,kg
8303,Leite,31.43,L
3801,Leite,23.15,ml
4995,Chocolate,74.18,g
4252,Mel,12.36,g
1509,Açúcar,36.04,ml
6638,Mel,22.7,kg
9772,Açúcar,5.93,L
4077,Chocolate,70.45,ml
7425,Açúcar,55.71,L
4448,Chocolate,26.11,kg
1362,Mel,22.95,g
2515,Café,17.41,ml
3084,Farinha,81.0,L
8230,Café,33.13,ml
5476,Leite,48.49,ml
2476,Chocolate,5.98,L
7845,Café,42.55,ml
4737,Canela,52.78,L
4391,Mel,25.97,ml
7451,Canela,88.82,g
1507,Chocolate,97.44,g
221,Café,32.74,ml
8791,Chocolate,59.61,g
6550,Açúcar,29.62,L
8470,Mel,93.6,L
3548,Canela,22.16,g
3979,Mel,32.59,kg
3281,Farinha,39.65,g
4506,Chocolate,3.01,L
5764,Açúcar,24.4,L
3636,Café,16.9,ml
6415,Açúcar,47.06,L
182,Leite,9.05,kg
1341,Mel,54.67,kg
5678,Leite,2.45,g
7075,Farinha,47.44,ml
6176,Mel,22.52,g
327,Mel,12.18,L
9021,Farinha,34.72,g
83,Farinha,72.71,g
2372,Açúcar,35.63,L
5819,Açúcar,73.08,ml
2168,Chocolate,55.41,ml
7112,Açúcar,84.71,L
998,Açúcar,74.78,L
7291,Farinha,11.55,ml
9912,Açúcar,50.51,g
2493,Açúcar,94.7,kg
8396,Açúcar,81.62,g
3042,Canela,58.58,L
969,Farinha,92.53,g
7070,Leite,48.56,ml
517,Canela,32.74,L
3797,Leite,15.83,g
2819,Canela,12.68,kg
5555,Mel,86.06,kg
6593,Canela,64.59,kg
7704,Canela,3.45,ml
8892,Mel,59.47,L
911,Farinha,18.07,g
6663,Leite,44.82,kg
650,Canela,56.23,kg
5426,Café,69.36,g
4984,Açúcar,98.15,kg
466,Chocolate,27.69,g
2304,Canela,12.27,L
8989,Açúcar,44.46,g
512,Chocolate,70.46,L
9380,Chocolate,16.59,kg
1065,Mel,22.26,g
806,Açúcar,23.46,g
2945,Açúcar,99.91,L
8630,Canela,13.61,ml
5937,Canela,98.44,kg
7903,Farinha,86.02,ml
7541,Farinha,65.87,kg
1595,Leite,6.23,kg
8412,Canela,59.4,g
7829,Farinha,78.29,L
2519,Leite,7.25,L
7992,Canela,27.0,g
6558,Mel,85.61,g
2498,Farinha,43.97,g
3049,Chocolate,70.35,ml
2369,Açúcar,46.31,ml
6368,Chocolate,71.32,L
6225,Leite,28.6,g
7122,Farinha,23.05,kg
543,Farinha,71.39,L
1652,Leite,78.26,g
2599,Café,72.2,L
603,Café,13.19,L
3296,Chocolate,65.26,g
2607,Leite,49.73,g
8716,Chocolate,79.75,kg
7946,Café,12.7,L
2705,Açúcar,19.3,kg
9404,Leite,67.81,ml
2180,Chocolate,42.88,L
2040,Café,13.9,L
6796,Farinha,91.54,L
5466,Açúcar,56.07,g
6130,Mel,31.06,ml
2799,Farinha,27.76,ml
1259,Canela,74.35,g
5593,Mel,53.62,L
6373,Canela,69.04,kg
8028,Chocolate,41.15,kg
4132,Farinha,66.97,kg
5003,Chocolate,57.47,g
7837,Açúcar,52.65,L
4656,Farinha,29.45,L
2964,Farinha,53.38,L
9343,Farinha,57.74,kg
8453,Farinha,50.0,kg
9127,Café,87.33,kg
4233,Mel,6.72,kg
8147,Farinha,91.28,g
6889,Chocolate,16.66,ml
4509,Canela,40.05,L
356,Chocolate,5.29,kg
2778,Leite,14.38,ml
1408,Café,90.3,kg
7077,Leite,40.12,ml
9132,Chocolate,45.83,kg
9061,Leite,39.94,kg
4799,Canela,53.36,ml
1693,Canela,81.21,L
9843,Chocolate,80.49,g
2940,Canela,75.45,ml
6362,Chocolate,41.4,L
7034,Café,48.28,kg
9988,Mel,9.32,L
8634,Açúcar,66.14,L
1608,Café,32.95,g
9905,Farinha,32.27,kg
2075,Canela,46.17,g
4719,Mel,73.58,L
5038,Farinha,22.91,ml
3812,Canela,99.8,kg
7399,Chocolate,89.81,g
9203,Açúcar,29.17,g
6243,Canela,90.91,L
1537,Açúcar,2.4,kg
5047,Farinha,75.86,L
8831,Farinha,42.57,L
1170,Mel,70.67,g
5414,Chocolate,66.51,g
4532,Canela,52.25,L
