id_item_cardapio,id_estoque,quantidade,unidade
26,5762,2,g
85,9937,12,g
93,7873,17,kg
71,1511,17,kg
62,8621,4,ml
54,3088,6,g
99,1171,1,kg
40,9574,20,kg
63,2980,15,L
23,5483,18,g
43,9731,5,g
32,6899,2,ml
81,7912,14,kg
24,7715,13,kg
63,1703,16,L
71,8210,2,ml
17,1305,5,g
20,8614,14,kg
37,3045,5,ml
26,9661,13,kg
49,8558,8,L
31,7892,2,g
13,324,3,g
69,5421,10,L
41,5994,3,kg
57,361,7,kg
52,1277,14,g
80,4890,11,kg
22,8556,4,kg
53,7439,16,kg
59,1445,18,g
19,8646,6,kg
64,8548,14,ml
40,5203,15,L
65,499,13,g
26,1115,4,g
61,265,3,g
26,9294,8,kg
64,4057,3,g
85,2798,17,ml
34,9318,14,ml
33,9938,1,ml
44,6676,7,g
55,8792,15,kg
14,6552,18,ml
51,9617,4,g
64,6973,13,kg
7,6245,19,ml
77,2919,2,kg
75,4603,6,kg
67,8736,19,kg
59,2477,20,g
79,8563,11,kg
25,6102,12,kg
64,7395,11,kg
94,9240,19,L
59,3670,13,L
97,7519,10,g
78,5130,3,g
90,4160,15,g
42,1292,7,ml
89,3911,2,ml
20,7500,18,kg
34,9463,7,g
48,887,19,kg
35,6898,5,ml
42,9757,6,kg
7,2121,6,kg
14,9614,4,g
16,8989,9,L
50,7416,15,ml
99,7704,19,ml
11,78,3,g
39,1738,5,kg
1,9341,7,g
33,8883,15,ml
42,8831,3,kg
18,4060,10,kg
3,1758,1,L
43,2882,10,kg
30,3233,9,g
5,5408,15,L
94,3590,19,L
25,6453,13,ml
100,8818,10,L
84,5805,10,L
5,7006,9,kg
45,7778,9,ml
51,9315,18,kg
63,7936,19,L
100,1439,17,L
68,3956,8,g
53,1552,12,kg
47,1587,20,kg
22,6263,12,ml
23,7715,4,L
60,27,20,g
17,5774,18,g
20,1709,8,g
66,9371,12,L
47,2283,8,g
96,4413,19,L
44,2205,9,ml
81,7203,13,g
39,8780,17,kg
82,3404,17,ml
58,8238,17,g
22,835,4,kg
51,4211,16,ml
58,4121,7,g
35,254,18,L
76,7753,10,kg
90,468,9,g
99,4663,13,g
60,6283,10,kg
12,3164,17,ml
28,8618,18,g
49,8030,2,g
21,3382,15,kg
83,11,13,kg
52,421,19,L
82,8336,8,g
55,531,3,g
78,9983,11,g
47,1746,1,g
97,4321,7,g
9,5422,3,kg
27,150,10,ml
89,8419,1,g
57,1916,15,g
65,2076,1,L
51,6682,7,ml
20,7000,13,g
35,73,5,kg
2,7564,13,g
8,740,19,g
87,6544,13,ml
64,6180,17,L
60,2813,16,ml
87,2532,14,kg
64,7503,17,L
38,37,16,kg
59,7348,9,g
61,8986,3,L
51,313,5,kg
47,5441,2,kg
71,2459,3,g
60,3235,1,ml
21,9924,20,L
33,3138,13,ml
85,1883,16,ml
11,9752,5,kg
41,5352,15,L
25,7325,1,ml
49,4272,8,g
45,8779,13,ml
89,2256,15,kg
91,7666,20,ml
25,1640,14,kg
100,573,11,ml
21,7272,14,g
96,1260,7,g
45,4496,12,ml
38,5982,12,g
61,8203,9,kg
31,7745,13,L
92,3701,4,L
90,6974,20,L
100,2295,17,ml
59,9121,5,L
72,4192,5,g
87,4783,8,g
93,3144,2,kg
58,4892,4,ml
76,9253,20,g
60,4728,9,L
49,3582,6,g
13,7810,12,g
36,1420,10,L
49,3661,5,g
23,5418,9,L
84,5814,13,kg
42,6790,9,ml
16,611,16,g
74,5317,19,L
49,1531,20,L
6,1967,16,L
58,5592,11,g
74,4553,17,kg
23,2200,12,kg
63,938,9,ml
65,4666,4,ml
45,5124,14,ml
32,3180,12,kg
73,411,9,L
49,6241,20,L
31,925,11,g
48,4861,8,g
30,7654,13,L
23,3857,16,ml
11,5660,18,kg
74,5136,15,kg
12,1862,1,ml
81,8725,5,L
13,9633,3,g
33,1460,3,L
56,7510,4,ml
80,1801,19,L
74,2879,6,g
73,1714,6,kg
51,6481,9,kg
52,3579,20,kg
76,7505,4,L
42,9312,19,L
74,2693,14,kg
88,6470,4,L
29,5287,14,L
46,2037,16,g
69,9791,16,g
32,4735,8,L
87,1134,16,g
33,3499,13,g
98,259,8,ml
99,2300,1,kg
96,134,6,L
78,1712,7,kg
73,3498,9,L
37,5983,6,g
40,3595,18,L
59,9114,11,L
16,4285,4,L
42,6754,18,L
75,9891,3,ml
22,9768,20,kg
82,2736,14,kg
75,308,5,g
66,8186,13,ml
99,4642,6,kg
99,5705,5,L
68,8551,4,g
11,3260,17,g
19,4135,2,g
35,9601,11,L
3,6582,15,g
38,7003,8,ml
71,6619,1,kg
41,6747,15,ml
95,1609,19,ml
16,2683,20,g
10,6146,6,kg
25,6132,11,kg
90,4209,5,g
91,1481,10,kg
40,3590,9,kg
49,1012,6,kg
62,6379,6,ml
4,6470,15,ml
1,8058,7,g
74,2167,18,L
73,5866,18,L
54,6130,18,kg
24,6869,19,g
25,1939,15,ml
8,2638,11,g
54,7154,20,ml
63,3395,7,kg
88,9860,7,ml
85,6479,5,L
3,3181,19,ml
54,7944,8,kg
66,641,7,kg
31,9170,2,L
87,197,11,g
64,1036,5,ml
10,9214,2,L
5,7362,13,L
92,4867,14,ml
17,8185,13,ml
83,1353,11,L
98,7589,14,L
49,2295,16,ml
36,2733,20,kg
27,5015,18,L
71,6475,18,kg
30,9863,10,g
19,6373,19,L
58,4594,7,g
34,586,5,L
95,3343,17,g
65,5613,18,L
4,7385,8,g
37,9045,3,L
22,535,16,L
20,9213,7,g
86,7381,4,ml
58,7828,7,L
36,821,13,L
58,34,12,ml
22,8537,8,ml
28,3499,16,kg
100,1597,16,g
69,3727,20,g
65,4116,7,kg
16,6820,10,g
52,4405,8,kg
23,6283,13,ml
81,2076,17,kg
62,374,3,ml
97,1414,6,L
92,4221,6,ml
43,7961,9,ml
29,2954,16,ml
49,8239,5,ml
80,6352,13,ml
8,5227,18,kg
58,6,6,L
100,6294,11,kg
79,5489,1,L
45,1951,4,L
54,9347,8,g
98,4704,6,ml
41,5973,1,L
62,6477,6,L
70,6500,2,g
90,8903,13,ml
15,1698,13,g
27,2452,11,kg
34,6549,4,L
11,7506,2,g
52,9737,15,ml
44,4203,13,kg
59,3441,18,L
37,3896,15,kg
57,8828,16,ml
61,7239,7,ml
99,7550,2,kg
34,6906,3,L
32,2501,12,ml
26,2618,2,L
51,4646,7,ml
48,4854,7,g
89,2978,5,L
59,3336,12,L
85,9300,15,ml
75,1079,2,g
23,3864,7,g
74,8433,10,kg
31,3671,16,ml
100,7329,8,ml
71,2261,17,L
73,9386,9,L
12,647,18,ml
37,9680,2,ml
35,6241,4,g
99,7124,19,ml
60,2871,3,kg
4,7028,3,L
70,3212,17,ml
18,5969,17,kg
56,6331,11,g
68,6436,11,L
73,8276,1,ml
53,8752,4,ml
68,2395,20,kg
82,7008,13,ml
95,5108,16,L
96,4260,4,g
63,4132,13,ml
39,7967,5,g
28,2802,5,g
70,9048,1,ml
15,2871,12,L
72,7568,1,kg
99,4622,12,ml
31,815,2,kg
59,4040,5,kg
75,4314,16,g
91,4404,11,g
41,2169,10,ml
31,9504,16,kg
59,507,20,ml
67,5894,14,L
40,4175,1,g
55,371,9,L
17,19,6,g
58,4853,6,ml
69,8523,14,ml
97,6068,8,ml
66,5014,18,g
81,4550,1,L
1,6866,1,L
78,1522,7,g
57,9912,10,L
52,9160,9,L
32,7152,4,g
75,5841,2,L
2,6507,12,kg
65,8347,9,ml
47,1844,7,L
40,5070,13,g
2,9218,16,kg
10,9365,10,ml
69,9617,14,ml
27,2321,18,ml
34,6103,1,g
19,137,19,g
90,7230,15,ml
75,3889,13,ml
83,3883,18,L
89,1386,11,kg
10,9383,1,ml
43,4030,4,kg
2,7377,5,g
7,9811,13,L
72,6815,15,kg
98,510,3,kg
67,8524,11,L
47,5996,9,L
57,2357,15,kg
56,7141,3,L
64,4525,10,g
51,8691,10,kg
75,9719,2,L
32,6205,15,kg
58,6424,3,g
97,486,3,kg
89,7604,14,kg
14,5691,17,g
96,1815,14,L
42,2344,17,ml
93,137,4,g
71,6032,15,L
36,6765,20,g
23,8345,8,L
52,4269,13,kg
63,1178,15,g
97,9804,17,g
95,6456,6,kg
3,1881,2,kg
45,1613,7,kg
46,5276,5,kg
9,435,17,ml
92,4329,14,L
33,3627,16,g
81,4710,15,kg
22,8389,10,L
32,3584,13,kg
75,3568,15,L
78,5114,2,ml
45,2986,3,L
16,8087,8,ml
45,3775,7,L
67,3554,14,g
73,5297,17,kg
15,89,14,L
90,1836,12,ml
85,4068,11,L
9,8226,6,L
88,6954,10,kg
37,3608,1,kg
37,5058,9,kg
97,1147,8,kg
23,8142,16,g
100,8432,15,ml
5,2969,4,L
51,7346,14,L
18,9419,16,ml
81,3357,13,kg
23,1044,10,ml
18,8598,14,g
62,5121,5,L
25,8132,12,L
62,9943,10,g
93,9749,11,kg
23,1832,9,kg
82,1379,18,ml
9,3402,13,ml
98,8907,17,kg
39,6476,20,kg
48,4095,5,g
89,2022,11,ml
86,7221,10,kg
52,8232,19,kg
67,9456,17,L
41,9453,4,L
27,4503,14,ml
14,8828,6,kg
99,781,12,kg
47,2529,6,L
53,8302,9,kg
50,5886,17,kg
89,7822,15,L
12,4991,11,L
44,9213,10,ml
16,9328,3,g
53,9093,19,L
77,9909,12,L
34,9717,9,ml
100,5195,4,L
6,9890,20,ml
95,7183,4,kg
81,9242,4,kg
4,6182,7,ml
39,6492,3,kg
15,989,14,ml
68,1100,4,kg
90,3760,2,L
28,6777,7,L
30,1830,1,ml
58,2269,15,g
51,2701,7,g
65,4720,18,kg
58,480,15,L
38,7564,19,L
38,7597,14,g
43,4504,15,kg
90,113,16,g
14,1626,6,g
84,4997,9,kg
35,4232,10,ml
6,3372,11,L
50,2541,4,kg
46,5798,16,ml
65,2942,1,L
32,5409,8,ml
17,5726,15,L
34,1637,12,g
23,3274,14,L
20,6218,6,kg
8,4827,13,g
43,688,6,L
15,9317,4,ml
76,3935,3,L
76,4919,10,L
7,6718,18,g
91,1080,6,L
94,7252,1,kg
2,4123,13,kg
24,3646,13,g
81,7791,11,ml
83,7916,6,L
25,1679,11,ml
23,3761,8,g
75,5350,3,kg
32,7866,12,kg
96,648,4,g
75,6134,14,ml
73,82,20,L
18,5541,9,kg
30,6987,10,L
44,7107,18,g
30,9279,19,L
60,8371,6,L
63,3538,14,L
12,2648,6,g
57,8677,18,ml
19,4478,4,L
48,9743,13,kg
57,1109,10,kg
77,6554,10,L
17,7883,20,L
35,4581,19,g
64,6297,13,kg
1,3322,17,L
49,1234,8,kg
27,5270,10,L
15,4601,12,g
84,1764,16,g
3,6850,18,L
5,2512,2,g
70,5544,2,ml
4,3137,8,kg
18,6577,14,kg
74,9230,16,L
91,3330,18,ml
59,5747,19,kg
84,9839,19,ml
53,2368,6,kg
58,3847,13,L
62,4774,8,L
96,4432,19,g
55,8758,17,kg
59,5657,6,ml
41,2785,15,ml
2,10,14,ml
18,3903,3,g
17,3444,10,kg
53,1412,2,kg
44,5857,13,ml
38,8270,13,g
61,292,8,g
29,4831,6,kg
42,7604,17,kg
29,6635,12,g
28,9068,14,ml
95,8434,13,ml
81,7073,6,ml
47,4749,7,kg
28,3913,4,ml
75,1626,17,kg
69,30,15,ml
100,1033,20,ml
59,5218,20,kg
9,2389,18,L
55,683,5,g
30,1485,13,g
78,6904,2,L
35,5130,2,L
5,5664,3,g
84,9802,20,kg
42,1110,18,ml
89,5548,3,g
41,6164,5,ml
80,3979,11,ml
32,5224,15,ml
12,2432,12,kg
12,7503,7,L
83,6070,7,kg
83,3579,10,g
100,2045,5,ml
51,9171,16,L
58,1106,19,kg
73,4539,20,L
38,4135,14,kg
26,2885,15,ml
89,280,15,L
40,7372,6,ml
67,4756,9,g
42,8259,11,kg
84,3543,3,ml
62,9592,14,g
5,1781,3,L
76,6438,10,g
4,8134,2,L
99,4678,6,g
83,1283,7,kg
31,8304,4,ml
53,3252,4,ml
31,1326,12,kg
17,5972,5,g
66,8961,14,ml
81,2098,2,kg
56,7742,1,g
74,8013,13,kg
23,1991,16,g
4,1823,15,kg
64,4348,4,g
91,357,2,L
21,1310,18,kg
84,8111,15,ml
78,1675,9,kg
96,7693,6,L
69,1535,14,ml
90,4791,11,ml
8,1367,20,g
97,199,15,g
43,6154,10,kg
93,9066,1,ml
89,7221,11,ml
68,3570,2,g
84,8500,16,kg
81,6105,18,L
60,8471,12,g
70,2749,5,ml
96,5380,3,ml
44,1241,3,ml
55,513,18,L
96,6172,6,L
59,7737,10,kg
54,1198,7,g
25,861,19,g
80,7626,11,L
83,5142,2,L
40,9894,5,g
22,3937,16,ml
17,7719,6,ml
71,5536,20,kg
99,9891,18,kg
80,1069,14,kg
16,9575,11,ml
92,1127,7,L
48,3565,13,L
88,9321,6,ml
80,8870,20,ml
83,6145,18,kg
83,7826,13,ml
15,2226,1,g
82,1771,8,kg
28,5010,20,g
77,2134,14,ml
40,8493,16,ml
83,6888,20,ml
61,1704,14,ml
20,9775,2,L
57,6502,9,ml
40,1643,4,ml
61,3957,14,ml
76,2613,3,L
4,1393,7,L
7,5545,14,g
31,5594,14,g
72,3149,1,g
38,4600,18,L
16,2837,3,g
24,1351,8,g
54,5037,15,L
19,5131,15,L
7,2373,19,kg
93,4387,13,g
23,7861,6,L
52,3091,6,L
73,9125,4,ml
80,2611,1,L
85,138,14,ml
74,3542,18,L
15,2517,16,L
70,663,2,kg
98,12,6,kg
39,8045,5,L
23,5004,1,g
25,4544,13,ml
46,9960,17,kg
8,6842,1,kg
16,7907,2,g
46,4807,11,ml
65,9769,14,ml
35,720,10,L
100,4482,9,kg
48,4466,7,ml
72,6309,16,ml
50,7592,2,g
61,7065,3,g
63,3200,1,ml
12,9340,15,g
43,7,17,ml
82,283,7,kg
81,9444,18,kg
40,2289,10,L
17,3531,17,ml
62,3408,6,L
80,730,8,L
27,7399,12,kg
89,7365,7,g
95,1952,20,L
48,8139,5,ml
30,776,20,kg
86,730,9,kg
1,5318,14,L
54,8646,1,ml
67,7056,9,L
61,3891,3,kg
9,1116,16,L
50,9784,13,ml
39,5732,15,kg
73,8232,6,ml
24,5516,12,L
95,8707,4,g
45,7406,13,L
52,8218,15,L
22,452,15,g
100,1700,14,L
99,739,7,kg
21,9914,17,L
55,8231,11,kg
32,2578,17,L
64,9778,1,g
64,3972,13,g
21,5498,17,g
61,7919,14,ml
56,8046,7,ml
18,6239,3,kg
73,3735,17,kg
3,8013,8,kg
41,4688,14,g
89,5286,2,kg
28,8691,7,ml
5,5984,14,L
69,4037,17,kg
6,7789,16,kg
78,3089,6,ml
14,799,6,ml
58,5138,10,L
41,8721,16,kg
58,3222,16,g
32,5824,4,L
5,2163,3,ml
100,4934,10,ml
22,8137,2,g
96,3293,19,L
65,3968,20,kg
57,5275,3,L
68,540,5,kg
24,720,4,ml
24,6118,9,ml
88,3377,8,L
94,5943,4,g
41,5964,16,g
65,4139,16,g
49,9297,9,L
100,9706,16,L
37,2394,6,g
86,1536,13,L
43,415,16,L
40,3345,15,L
75,8432,13,g
64,7240,18,ml
86,6795,4,L
22,7501,20,kg
32,8936,4,L
80,7948,6,L
54,1451,17,g
16,9517,12,ml
95,8143,10,kg
34,8225,11,kg
21,7216,5,g
34,9663,15,L
1,6952,14,L
89,1494,13,g
23,8545,7,ml
25,1025,5,L
60,9047,7,g
51,7241,5,ml
32,2480,10,L
83,745,5,g
1,9351,20,L
52,8731,11,g
71,4856,20,kg
49,5302,6,ml
8,6972,5,L
89,5481,13,g
18,3915,6,ml
100,2180,7,L
28,5471,17,ml
14,5410,17,ml
51,4503,8,kg
55,7336,10,ml
22,5766,6,kg
44,7748,10,g
18,427,1,kg
38,1865,8,ml
50,59,16,ml
67,5191,4,L
77,6730,6,L
25,7025,10,kg
91,1181,19,ml
34,4511,4,g
54,3753,13,kg
3,270,20,ml
98,4775,12,ml
73,1912,12,g
72,5304,17,ml
44,7185,20,kg
87,2647,2,L
43,828,7,ml
78,6655,5,L
76,7307,9,L
97,8763,18,L
65,1410,16,L
33,2007,16,g
81,7389,13,ml
26,1384,3,g
100,5306,1,ml
53,4151,18,g
10,4442,3,g
23,9582,1,ml
49,4476,17,g
45,9224,6,g
22,8923,10,ml
97,2800,19,ml
49,7908,8,ml
85,2014,4,g
40,7384,4,g
13,8297,11,ml
37,6634,13,ml
5,4419,7,kg
29,5338,20,kg
51,1454,20,L
89,5113,15,ml
1,5755,15,L
82,1478,19,L
10,9478,2,kg
22,5187,2,L
50,8332,8,ml
16,5026,19,L
93,9833,12,g
85,8974,17,g
52,6039,15,L
77,8580,19,L
82,1199,7,L
28,7410,4,g
73,5790,17,ml
84,9046,12,kg
82,4432,4,ml
61,453,7,g
87,938,8,kg
82,1877,7,L
84,5532,18,g
22,5049,6,ml
4,777,9,L
74,1736,12,ml
22,7788,17,kg
92,8067,2,g
46,4107,1,L
37,7978,14,g
12,8061,12,L
52,7984,3,ml
22,3636,4,g
35,3096,13,kg
13,1526,9,L
6,3761,3,kg
29,3749,15,g
9,6803,10,kg
52,9470,12,ml
63,2639,1,kg
47,2011,15,g
86,3423,6,L
68,663,12,kg
100,1584,15,ml
40,7625,5,kg
49,2593,13,L
28,755,17,L
83,36,11,g
30,3891,7,ml
61,9559,18,kg
19,8733,18,g
77,7399,12,g
15,1981,10,g
79,9030,20,g
56,7944,9,g
60,4275,1,g
92,2130,2,L
47,6782,5,kg
30,1438,9,ml
63,3511,2,g
34,9945,3,L
43,6375,4,ml
74,5965,15,kg
44,1245,12,ml
37,6767,4,g
22,7076,19,ml
12,8566,20,kg
69,1645,17,L
88,4046,7,L
89,2696,17,g
74,6888,16,ml
32,5238,15,L
13,185,9,ml
35,7162,6,L
92,9990,3,g
90,8891,19,ml
47,1823,10,g
64,6597,15,g
93,5614,1,kg
11,1288,14,g
68,4869,3,L
24,7415,12,g
29,1690,15,g
99,9824,9,kg
52,2558,11,L
68,5839,9,ml
23,670,16,ml
35,3167,20,ml
27,8981,9,kg
7,277,10,g
27,7657,20,g
24,2713,11,kg
99,3879,3,L
29,2908,10,ml
44,1203,17,ml
72,8359,6,g
47,6480,10,g
75,8885,7,g
6,8840,14,g
91,3817,15,kg
94,400,15,g
99,9393,7,ml
3,745,20,kg
30,517,17,ml
85,7359,4,ml
92,8968,9,ml
10,4609,8,g
61,170,8,kg
12,209,14,L
75,7765,13,ml
24,4587,15,g
17,9057,5,ml
12,2105,2,ml
40,953,18,ml
56,9186,10,ml
90,4275,9,ml
45,1170,5,ml
50,3126,4,L
47,2433,5,ml
64,4740,11,g
88,5470,1,ml
57,891,8,L
80,7559,3,ml
36,3751,2,L
79,5099,2,g
6,7866,7,kg
57,7188,18,kg
36,1281,6,kg
24,4575,18,L
27,2844,1,L
96,3589,13,g
21,6388,19,L
28,6952,16,kg
40,6997,12,ml
54,8345,2,ml
20,8098,9,kg
31,9536,12,g
10,3426,6,L
67,4011,2,kg
23,3810,6,g
14,3955,3,ml
52,4194,15,ml
43,5943,3,ml
32,4949,5,kg
31,553,14,kg
1,5706,13,L
44,5578,15,kg
58,7100,4,ml
34,4020,18,kg
12,8430,3,kg
3,5801,7,kg
15,4893,11,ml
65,3371,19,ml
95,5882,10,g
43,3499,4,ml
41,4239,2,L
29,6268,12,g
10,5733,13,ml
56,3129,1,g
78,3845,10,g
93,3392,5,kg
59,7928,2,g
1,6680,9,L
91,4068,5,L
12,5724,4,g
47,506,5,ml
71,3144,1,kg
57,8722,9,g
40,8847,7,g
54,3042,9,kg
19,8397,18,kg
35,1302,10,ml
76,5919,18,L
19,8521,3,L
46,2371,2,kg
55,7175,1,ml
43,1435,5,ml
29,8228,6,kg
61,9642,10,g
24,6574,19,L
57,5915,12,kg
80,359,17,ml
97,7360,8,L
14,6200,13,L
18,8511,5,ml
65,689,2,L
21,5346,15,g
77,1230,5,kg
32,2281,4,ml
21,7355,16,kg
56,8366,6,ml
45,9776,9,g
48,4783,12,kg
10,1629,6,L
96,5996,19,L
92,7468,7,g
67,3388,7,g
51,7999,11,ml
17,4081,4,g
88,3046,7,kg
4,1898,4,L
20,4002,19,ml
95,3235,13,g
56,566,16,ml
73,8083,5,L
60,7862,13,ml
32,2815,20,ml
39,4040,13,g
20,3370,9,ml
12,6912,20,ml
66,1246,4,g
43,7665,10,L
40,6587,15,L
90,6330,20,ml
79,7229,1,L
86,4411,7,ml
31,5839,5,ml
10,6859,12,g
57,116,17,g
60,5565,9,ml
79,3052,20,g
21,3369,2,g
14,3726,1,ml
1,874,7,g
48,2525,16,ml
43,744,6,g
79,2704,20,L
100,7568,14,ml
38,9052,13,g
40,945,9,ml
90,3055,18,L
22,7372,11,L
56,8528,9,L
65,5125,18,g
43,1180,15,g
72,5540,11,L
91,8996,5,L
48,3307,9,g
57,5915,18,L
74,2276,13,ml
49,6298,3,kg
98,4162,10,L
61,4412,5,g
65,4923,8,g
85,3752,5,ml
12,480,3,L
53,9489,1,L
75,4107,11,kg
42,2520,6,kg
70,1995,11,L
60,4375,16,kg
82,2568,7,L
76,2777,12,ml
34,6125,12,kg
12,9011,20,kg
48,1554,9,L
90,5702,16,L
50,8346,1,L
55,6275,12,ml
20,9418,18,L
32,4426,18,L
69,6493,3,ml
99,8633,10,ml
75,7274,17,g
92,8963,5,L
91,7366,16,ml
56,3487,10,L
20,4273,6,kg
19,6609,10,kg
68,9821,1,ml
83,6578,12,L
42,2392,18,ml
17,3054,6,ml
29,4294,7,kg
84,791,13,g
12,9174,1,L
44,8643,2,ml
24,5481,3,ml
55,1895,1,ml
45,4205,11,L
43,2262,20,kg
1,6562,10,ml
89,9364,2,ml
21,3154,6,g
58,4796,7,g
61,9513,15,kg
73,7277,4,kg
35,6900,19,L
5,8334,16,kg
95,1221,18,kg
77,5643,10,g
75,5910,2,L
82,687,17,kg
56,8642,7,g
15,6991,7,kg
79,2658,16,kg
16,2640,7,ml
39,4105,15,g
21,841,16,g
95,2796,20,ml
9,8329,13,ml
48,8589,10,g
93,1454,14,ml
97,8623,11,ml
73,3147,4,g
59,4274,5,kg
10,9391,18,ml
47,1298,2,ml
25,9815,14,g
82,8763,14,g
31,2958,16,ml
5,2395,4,kg
68,4457,2,kg
56,8468,18,ml
92,8421,1,ml
53,4423,12,kg
13,4979,5,ml
99,5127,19,L
83,4042,17,kg
59,2543,10,L
71,2972,7,kg
80,7967,13,kg
79,5817,15,kg
48,2627,9,L
77,9862,3,g
54,536,5,ml
16,3387,14,L
50,3205,20,ml
36,9071,5,ml
80,4085,14,kg
54,1511,16,L
27,8742,4,L
65,9785,4,L
59,7136,3,g
77,6421,1,kg
37,6013,11,kg
80,6907,4,g
12,2218,18,kg
92,8327,3,kg
99,3411,10,L
59,8498,1,ml
81,403,14,g
22,2951,9,g
100,4561,2,ml
51,3811,1,ml
76,8778,16,kg
85,5983,8,L
94,2356,10,kg
64,8222,4,L
65,6503,6,g
87,2631,18,g
57,2328,7,kg
44,6520,19,ml
61,4112,9,ml
56,2066,19,kg
90,4316,1,kg
47,2346,6,ml
37,9542,10,L
79,61,9,g
73,6143,19,kg
86,7934,19,g
56,928,6,L
20,2458,8,ml
11,3555,1,kg
66,6223,3,L
96,7506,5,g
38,6723,7,g
1,5521,10,kg
4,2525,8,ml
32,4754,7,ml
38,2079,14,ml
1,8733,15,ml
3,2304,4,L
26,7863,13,ml
94,4278,18,ml
4,991,13,g
58,2096,6,ml
9,5828,6,kg
89,4341,17,ml
48,7380,9,kg
86,5358,2,ml
31,7311,18,ml
18,3101,18,kg
2,9481,16,kg
70,1583,3,kg
31,897,13,g
63,3343,3,g
90,9454,11,L
54,6830,15,L
92,9772,18,L
83,8438,15,g
36,4188,8,kg
21,411,7,ml
65,4810,8,L
67,9457,20,g
8,2073,20,g
100,1901,16,g
16,4884,19,kg
74,2932,19,kg
42,8402,20,ml
34,8489,5,kg
35,2444,7,g
95,242,20,kg
40,5236,9,g
53,3989,11,g
7,4524,3,L
48,9413,20,g
99,2269,7,g
69,3090,13,ml
60,2078,11,ml
31,9254,12,ml
13,1541,16,L
61,7335,12,L
19,7586,7,kg
9,5135,13,ml
12,1479,7,L
17,3843,10,g
16,5129,7,kg
20,3583,1,kg
61,8476,2,kg
34,5023,13,L
84,8567,12,g
14,5060,7,g
79,7516,5,ml
41,7741,2,ml
12,1440,20,g
28,1454,20,g
21,4254,1,ml
91,2892,2,kg
72,3274,10,kg
81,5265,15,g
17,4218,4,L
84,6773,20,g
62,3272,9,L
21,6355,2,L
100,8857,11,ml
44,7616,10,g
95,4652,3,g
25,1228,18,g
9,1311,2,L
32,7790,14,L
66,4002,13,kg
62,6463,1,kg
10,8525,17,g
11,6521,15,ml
18,4131,9,L
97,9665,16,g
68,9259,8,L
6,5844,20,kg
61,1088,13,g
60,6096,2,kg
95,8558,5,ml
63,5483,1,ml
12,4120,9,g
14,8869,15,L
86,5996,3,g
62,7774,2,ml
73,4836,17,g
86,377,19,g
90,3799,19,g
77,5579,3,kg
39,5006,17,g
37,7164,2,L
15,8712,11,g
46,7538,19,g
62,6359,14,ml
39,8523,11,L
32,1487,15,ml
93,8038,7,kg
4,6897,20,kg
85,9081,15,g
71,2135,11,L
88,4441,13,ml
91,1924,11,g
29,3283,19,ml
11,8498,20,ml
62,2267,10,kg
84,8232,9,L
22,8660,15,ml
8,6469,1,g
32,5170,13,g
49,8849,20,kg
73,6061,17,kg
60,4559,5,ml
10,6612,13,ml
65,3823,2,ml
93,4093,9,g
65,6597,7,L
43,2585,12,kg
61,1464,11,ml
82,7905,4,ml
77,4536,9,kg
56,7766,19,L
13,8145,4,g
1,2914,15,kg
24,4056,10,L
94,6689,16,g
64,3370,11,ml
5,2859,15,L
10,6480,14,kg
45,7019,5,L
43,7578,2,L
53,1689,17,L
75,3575,9,kg
63,6796,19,ml
30,7439,11,L
59,4173,8,ml
68,52,9,g
83,4614,19,kg
40,7317,3,kg
93,7166,8,g
89,1892,17,g
14,2656,4,g
10,3697,5,ml
56,2638,10,L
71,1354,17,g
42,8229,9,g
72,9881,15,g
86,4610,16,ml
74,3079,5,L
22,7262,5,g
43,6255,3,L
13,2483,3,ml
10,7414,18,L
77,3214,11,kg
96,9470,5,g
80,4136,12,L
97,3181,19,ml
9,2702,9,ml
40,9806,20,ml
16,353,15,g
98,9544,3,L
73,8271,20,g
69,5716,8,L
27,7823,10,ml
86,7173,13,g
71,1768,5,kg
33,7359,12,ml
19,4229,18,g
27,8957,16,ml
21,6787,17,ml
88,156,16,ml
72,4241,16,kg
71,3561,10,L
96,3682,16,g
62,8921,12,ml
23,1078,13,g
41,630,10,g
31,3389,5,g
69,8180,1,L
25,1553,7,L
96,6399,20,L
70,6906,11,kg
54,3845,13,L
19,9377,14,L
54,4836,20,g
46,1481,6,ml
64,1547,8,ml
38,3956,4,g
70,8184,19,ml
97,7702,20,L
31,7247,17,g
22,9121,18,ml
73,8705,4,kg
35,8162,11,L
41,3977,12,g
60,7004,20,ml
51,3336,13,g
57,9758,10,L
32,5562,1,L
29,7151,9,ml
42,6973,15,kg
42,6452,11,kg
16,9820,2,ml
7,1559,15,ml
51,7435,18,ml
25,9559,15,g
59,5223,7,kg
48,3318,16,kg
42,8511,20,kg
41,7964,17,L
55,6077,3,kg
63,1403,7,g
86,6988,8,kg
27,4587,9,kg
100,149,14,g
78,1276,12,g
59,1441,10,L
29,9376,4,L
50,4912,1,L
35,2885,7,g
46,2270,9,kg
40,3070,16,ml
7,2773,11,kg
35,1305,10,ml
90,9526,6,L
22,5776,1,g
96,3393,9,g
16,5584,8,kg
52,9736,2,ml
49,4210,13,kg
79,2966,16,g
3,4321,9,kg
16,7677,13,g
5,9245,11,g
74,8443,20,kg
17,3162,19,kg
62,5913,15,g
17,9152,5,kg
84,9879,20,kg
