id_comanda,id_mesa,id_pagamento,id_funcionario,valor_total
4615,17,7985,974,134.55
429,53,9017,348,162.47
8661,84,8343,285,29.16
6326,70,1291,779,152.21
7438,35,9514,684,136.07
2837,14,6458,474,102.37
2413,26,7334,773,141.29
9478,1,1052,599,71.89
8976,32,8613,289,169.39
5078,65,3218,43,120.18
2766,34,532,785,166.54
7394,2,6734,414,127.85
8411,84,1304,722,104.92
6397,40,4996,230,187.57
1873,29,4723,941,156.73
8233,48,6020,316,106.49
3656,82,9768,912,41.56
8189,57,9492,326,92.9
582,66,2417,240,98.56
875,30,1245,574,29.25
4728,27,5746,814,178.6
4371,11,3924,130,75.29
4430,14,5308,438,110.12
1366,45,6787,674,104.17
859,81,7978,315,89.63
7615,29,9690,835,117.5
8831,91,6789,763,157.25
1687,8,6004,991,28.66
5360,48,4677,30,162.13
7676,87,2808,64,160.39
8566,60,3224,74,77.77
9922,47,1257,336,108.24
1577,64,8671,499,138.84
2455,39,4372,116,15.45
8952,17,1472,303,126.34
3027,59,7072,466,54.29
7283,84,872,685,17.68
9665,52,4032,601,30.36
9975,69,9068,742,141.5
1878,45,201,600,153.09
4364,18,4708,408,183.82
8341,80,387,458,155.65
5609,51,1807,376,72.9
4140,95,1098,58,88.57
8118,4,6259,406,95.89
6565,7,1730,923,173.1
4480,1,3215,969,156.02
4228,24,5798,157,181.87
4193,14,4449,333,113.39
485,92,1959,28,48.23
5366,37,1394,91,164.48
6730,45,830,669,34.46
775,63,5814,155,182.58
8864,96,5932,427,161.11
6998,9,7953,17,56.71
6360,91,1123,113,153.63
3727,31,975,296,71.4
6822,75,8379,950,128.53
2644,16,6071,438,13.45
3817,45,7244,454,164.42
9471,90,2999,121,127.99
7731,65,5059,492,48.74
1173,56,1091,945,40.09
1065,29,2503,235,126.84
8860,70,8216,347,183.19
1946,71,1804,45,104.05
7204,65,9471,656,81.52
8695,97,419,811,53.37
9965,12,5864,617,162.4
1020,50,7367,867,68.95
9340,10,5881,44,61.83
8951,43,2174,696,63.96
6881,23,270,287,116.64
4007,42,4618,654,41.61
6950,72,1151,962,130.88
5423,44,4852,632,187.24
2962,52,5825,424,42.22
3170,76,8659,675,61.79
8205,57,4718,194,119.8
7344,63,2526,576,76.63
2204,65,8069,236,154.89
1196,46,285,478,135.07
4019,43,2411,999,54.05
8251,11,5053,453,99.39
3337,42,6023,844,108.05
3493,1,7622,225,155.83
416,3,9698,327,165.61
9636,79,565,68,62.33
2711,6,2128,436,179.52
9812,47,8198,443,126.27
3571,64,7368,334,81.24
5674,83,8212,720,70.68
4742,4,2357,472,194.79
1148,87,4578,871,163.23
3316,95,8697,978,132.69
2704,61,5399,666,129.25
9164,75,6870,324,131.8
1244,67,3974,977,158.19
2921,31,4466,937,173.04
7293,60,8217,129,61.07
8763,33,5741,531,90.77
2303,42,4958,652,116.61
2038,2,7130,91,53.91
6677,83,8866,152,152.09
6652,40,7614,515,17.42
100,41,235,186,197.82
6600,23,6617,171,37.97
8929,21,3205,293,145.82
4816,53,4744,64,49.18
9523,41,7972,43,191.49
2370,26,374,631,38.1
7406,9,7577,29,157.65
6597,19,5317,328,90.59
2473,72,6280,641,178.87
2777,80,9665,566,120.48
1268,32,6164,936,157.83
6616,81,1578,287,49.57
2083,41,391,256,44.26
7,24,8881,112,57.74
5391,50,2395,904,22.04
3929,13,2832,172,149.74
7048,100,1718,121,38.34
2191,26,6983,983,173.14
9543,98,9208,534,96.31
911,17,4458,462,153.96
3999,79,2138,284,163.42
2442,60,892,944,72.76
947,67,7447,508,127.99
5160,27,5794,862,37.31
7667,70,7941,55,186.17
8145,40,3951,723,181.66
5677,91,7305,60,76.35
5008,29,5676,153,124.48
779,4,2961,242,91.58
6842,57,7284,130,119.57
4201,71,9925,789,46.25
3396,51,4104,473,134.91
5959,34,9108,767,149.76
1975,61,9136,998,93.8
7720,25,8912,749,80.43
5875,73,1402,522,130.74
5039,4,5623,22,23.88
768,89,9576,482,117.63
8041,83,2594,607,83.51
848,91,7875,24,148.75
7783,56,2908,287,109.98
7551,45,1437,695,188.18
5457,88,580,221,18.14
9633,49,6083,875,61.94
1036,20,9221,697,87.79
9931,80,8664,362,59.9
6512,11,3190,836,153.4
4991,14,6624,464,27.42
5129,96,5230,330,140.58
1385,9,6540,39,24.0
8057,72,2175,138,161.29
3922,23,6419,160,86.22
3516,61,9163,45,10.69
7500,79,8540,858,61.08
4296,95,2784,827,43.26
9077,38,7432,184,107.36
7652,74,1019,636,109.82
4618,64,4883,654,21.56
8091,46,3726,57,61.36
9148,35,4922,866,45.97
9109,14,5730,456,94.53
4680,32,7893,590,107.66
6336,32,7383,650,35.4
8198,18,8118,119,67.94
7080,93,2613,926,67.24
2254,16,5994,82,115.89
6860,20,1253,974,197.96
1299,61,9805,687,20.09
982,48,9477,690,151.1
4111,84,4831,890,106.98
9748,1,7197,422,139.26
3670,13,5681,359,43.32
8472,70,5304,246,85.86
20,8,9033,581,59.86
7110,8,2858,199,43.87
3279,99,7870,856,105.36
8445,78,7943,364,194.96
4885,15,5305,921,155.13
2847,49,7917,892,184.59
2223,68,2942,838,15.92
4313,54,6937,671,98.68
6084,16,8017,56,178.46
1581,37,7355,516,18.93
7742,6,1325,924,51.01
1777,75,4678,99,30.54
4829,30,4006,290,50.19
9613,77,4216,703,116.77
1290,59,647,708,128.92
6627,92,4133,581,58.65
7544,89,4726,511,67.32
1766,1,8918,301,52.05
8394,12,5294,932,166.68
2277,80,6211,177,130.07
1100,33,8894,24,25.77
3578,52,4152,661,181.42
58,42,5486,466,69.89
5325,43,4207,151,160.65
2768,82,9114,200,134.65
677,43,7503,141,96.2
889,100,9531,783,43.74
1796,30,9096,824,11.04
7384,82,1479,511,62.51
3979,64,3576,514,197.43
248,20,3862,1000,33.54
6315,34,5754,126,123.65
719,2,2519,119,30.15
4178,88,7299,52,71.89
9866,59,1012,997,195.44
9925,57,2098,790,174.6
5500,59,7419,209,184.42
9700,97,8585,442,115.83
8329,70,828,288,67.56
5337,24,3916,729,82.94
7953,83,1552,766,164.35
2271,42,1247,395,178.77
972,90,1968,438,75.88
6887,70,344,325,188.71
9646,56,6175,224,112.58
704,56,7038,328,130.35
2972,64,572,786,181.59
6828,16,8916,260,126.79
9687,14,8857,763,134.09
7231,78,7877,986,80.33
9796,4,8568,560,16.52
3392,53,3226,741,191.07
9983,56,9263,828,149.35
5769,43,7257,965,44.07
1428,51,9081,358,127.21
7101,17,8364,614,33.68
3575,94,8742,401,66.47
1311,14,2072,285,30.5
5624,19,2569,874,152.44
6276,77,8963,933,40.3
3713,17,7939,389,146.79
959,63,1237,409,124.97
3785,84,6945,689,118.56
9188,75,7220,782,148.88
6209,82,7802,792,178.35
4234,4,6780,16,91.28
1606,23,2814,112,21.14
1731,34,5052,601,163.56
7430,48,8006,739,50.29
6695,82,8943,642,17.69
5759,44,8102,358,80.45
805,89,2039,991,177.5
2108,10,4117,169,72.63
5304,56,4407,237,72.44
8631,3,9941,730,35.1
3,51,2793,190,57.66
3603,8,8890,326,86.27
2596,15,5422,49,112.61
1688,83,4798,768,39.98
8881,66,130,233,56.96
895,24,1404,327,67.07
9514,67,7212,451,77.29
3694,89,5988,616,19.33
9994,44,6100,367,156.29
3900,28,1623,878,134.87
5863,98,8629,805,131.26
5106,92,3410,290,103.27
3414,66,6414,666,29.51
3728,94,8785,36,166.24
1172,84,4693,602,157.63
7322,45,9885,501,48.67
2067,92,4780,150,186.48
6674,16,1416,5,80.87
6058,88,4112,353,193.4
4259,17,3585,257,63.36
1407,40,6367,303,22.33
9169,82,1263,45,105.96
3908,36,2577,501,116.58
7496,20,9850,191,54.22
666,12,2312,537,143.37
7309,39,2964,986,35.32
1135,71,5260,835,52.22
2506,43,8123,722,39.12
7207,54,7555,971,20.1
4925,37,2646,708,161.83
5451,23,9851,466,151.19
4314,38,5604,905,180.41
8802,22,9501,117,150.84
9075,42,3828,588,75.51
3325,74,112,534,13.07
4705,17,8843,376,75.0
8359,48,1913,185,87.95
4851,75,1806,16,198.61
1112,37,6233,411,126.17
3583,68,5924,106,108.04
5321,48,784,877,174.34
4934,4,7492,626,111.73
3169,7,4007,582,199.43
6102,99,7579,621,105.47
5109,15,8156,635,69.17
5742,20,2983,135,39.87
3353,10,3925,726,198.86
2150,85,4140,930,52.56
1955,55,6713,684,53.58
464,67,6243,485,34.28
8307,27,8171,384,76.7
5362,79,1440,608,40.88
5292,5,2527,153,126.0
703,69,8306,996,87.52
1847,32,9858,57,160.57
7128,78,2351,231,70.13
7604,37,3755,428,106.29
2012,4,8280,188,28.68
4315,7,5680,830,135.19
3258,68,1252,605,94.76
1685,58,4221,58,23.94
2827,70,6677,89,126.12
3276,48,1541,817,17.11
2427,6,68,767,187.97
4332,97,3132,505,72.0
4602,45,316,388,148.29
6546,71,801,641,160.68
3751,3,9246,430,68.76
8755,99,5232,626,27.91
3405,50,821,762,24.74
2387,88,367,66,124.52
4208,9,384,665,106.97
9325,36,9761,10,128.46
8757,85,6591,580,56.09
3071,55,5031,357,45.16
9847,40,5510,635,82.5
5466,38,4543,105,166.33
1633,10,4337,616,68.89
7949,67,3221,262,21.08
5029,33,6416,865,118.2
5532,44,2849,566,141.81
276,52,8962,13,40.57
1080,12,3560,112,156.25
9717,57,9642,871,138.91
8519,4,8790,565,42.49
93,66,639,168,104.42
4838,48,3117,824,15.45
1964,69,3689,656,125.17
5278,78,8139,759,17.2
2176,9,8276,989,69.88
3257,40,3547,650,102.29
7348,38,4655,730,73.94
9187,10,3768,169,109.06
3604,3,3014,867,145.76
7358,96,6344,447,112.34
2398,18,9500,656,115.36
4152,14,9678,493,197.81
4605,89,72,635,16.49
5482,53,7167,662,15.53
6246,26,3251,175,138.46
3601,64,6574,874,139.7
8463,53,4682,509,138.17
999,68,7205,434,141.53
7696,37,4205,212,165.33
8758,61,118,426,34.92
3579,23,679,819,181.56
535,35,7858,235,43.79
2897,18,7189,329,175.7
1864,25,6463,343,44.53
622,93,2705,477,105.4
5694,8,7601,414,126.42
9220,61,5132,998,83.25
7919,43,311,866,112.05
2129,97,7732,593,129.87
8588,48,925,863,131.93
3574,93,6368,192,89.99
4948,81,8967,635,160.34
272,61,9538,971,171.44
189,29,6861,81,184.1
2710,95,5453,659,112.17
4660,74,4853,18,48.01
9381,58,3831,964,98.43
13,92,4465,655,178.88
2713,86,5063,414,129.9
6221,99,361,947,31.88
255,92,9374,250,43.69
1862,84,7143,7,113.86
4233,77,8099,728,172.64
5051,45,5444,516,18.74
1958,27,1484,662,98.53
8069,61,7769,202,172.33
4083,19,2925,544,59.86
4874,40,5075,809,70.41
2407,5,4299,35,163.92
9708,82,6941,658,57.63
6592,2,4607,737,132.35
4485,12,4013,94,106.8
1977,23,4634,617,124.25
1757,29,7191,189,105.78
701,3,9451,266,100.26
1076,9,7639,629,178.52
4949,86,5319,177,128.36
5002,100,4905,502,113.64
7307,10,7423,339,24.3
1695,31,5496,83,89.85
4236,64,3896,5,31.05
4906,28,9516,212,52.52
5717,97,7821,473,53.43
2974,31,4154,102,62.75
9822,74,3476,830,122.57
8314,42,755,359,155.26
4385,5,4513,198,114.69
742,92,8680,495,197.22
316,71,7238,227,42.92
5828,99,4676,121,85.16
9007,7,6034,172,147.04
9092,28,7239,323,194.54
9481,53,2476,93,114.49
1931,9,4860,447,66.52
4195,77,3551,127,51.42
3557,78,3578,621,141.86
9034,76,3173,503,183.61
757,79,627,219,145.16
896,11,9323,687,192.47
7294,75,6408,104,197.69
9611,61,5937,933,146.02
4108,14,43,824,45.5
758,34,3327,753,130.76
6008,68,1814,199,11.5
511,73,3403,862,126.07
1760,73,351,974,119.64
997,46,3996,810,101.06
9183,88,5710,331,134.9
5271,88,7829,595,67.55
4540,37,8921,987,181.33
5456,62,9489,836,22.92
6833,88,8179,962,25.88
9839,99,485,844,72.4
7684,78,2044,86,29.91
5682,21,9934,798,145.78
4343,47,7057,60,120.34
5135,95,4394,587,94.78
5991,48,2118,567,99.73
5803,29,5456,20,56.47
2369,40,1741,375,50.05
1849,13,9944,773,25.77
7764,66,604,106,133.44
1935,86,2813,569,137.65
7462,54,7626,669,18.12
860,14,4045,122,136.8
3826,57,655,510,143.32
9126,6,3157,455,75.9
3194,93,2287,368,107.69
7955,61,8431,998,17.37
8162,35,5057,399,157.68
1945,100,3101,770,23.73
610,18,82,614,164.46
8647,82,844,298,32.16
7117,13,5096,519,23.13
6081,98,1104,814,185.63
6599,76,1461,112,71.84
2487,51,1612,880,160.99
4040,97,7491,9,145.75
180,23,433,944,65.26
4197,13,4016,297,16.52
507,16,3740,201,48.81
3971,32,3805,190,82.43
3868,51,7147,537,71.72
2662,48,8007,428,57.65
5689,62,2903,509,155.75
8246,17,1995,919,62.73
3945,84,3457,563,130.7
8737,81,5124,335,53.68
7958,6,3891,24,125.47
4010,86,3025,29,166.42
659,76,7576,816,82.1
6988,90,3355,913,124.49
4423,83,4896,236,76.7
9901,100,8206,170,98.02
370,79,8377,382,142.33
9895,57,9560,353,195.09
8651,57,9008,902,44.18
7986,22,772,607,72.99
9032,76,4366,723,71.46
9527,30,7011,476,94.19
599,78,8372,615,115.56
2390,96,8067,938,197.06
6665,15,794,50,11.65
6507,99,4030,429,101.24
9682,68,2907,2,164.32
1056,43,5204,99,98.7
7771,64,2655,485,116.04
4194,92,7623,981,153.82
7709,55,7680,750,97.04
2598,66,223,132,154.33
7074,14,950,100,40.79
5219,6,3285,354,116.54
4678,96,4109,62,135.08
9155,11,6309,504,13.84
5686,88,9318,245,35.48
1641,49,545,586,35.87
9759,97,9067,381,87.49
3894,87,7499,75,184.63
2106,69,6420,155,49.1
34,48,5136,566,88.4
5101,59,6208,633,58.35
9121,68,9364,510,120.34
2542,77,1910,86,60.48
8366,6,8114,751,13.36
1201,34,5070,498,90.01
2467,2,521,177,97.53
2831,76,8711,362,118.07
5123,40,6569,847,76.92
1246,10,2432,751,28.08
2640,65,6209,232,139.59
5206,13,9814,761,127.71
5935,87,6314,771,184.88
1300,87,8039,648,98.78
1287,72,8972,708,115.84
394,7,8848,276,58.29
1389,48,4295,862,196.98
4325,96,9811,353,147.9
5531,79,7849,955,183.89
8969,15,8863,732,28.08
7334,55,4150,526,54.15
6690,4,4890,450,69.88
7882,11,5687,632,24.04
2541,58,5028,882,30.65
7163,3,6156,450,105.23
4527,59,4080,124,34.74
6062,63,4932,624,77.64
3183,65,1621,588,41.48
2203,79,2335,149,189.96
2557,31,7803,161,198.0
2726,29,7616,257,87.46
4309,17,2981,844,117.89
2051,99,275,317,103.91
8030,86,3900,940,121.72
664,22,2635,604,184.44
2699,2,5234,413,99.93
832,49,6688,701,12.07
6427,51,1883,343,122.18
7689,98,1848,16,111.77
6299,75,8871,803,27.12
7906,77,8578,275,87.74
4746,18,7240,831,161.54
1310,38,981,804,95.59
8781,68,3300,247,112.17
1249,35,439,519,198.44
6711,57,8501,23,74.88
9914,98,1549,397,12.85
7827,11,1004,178,31.71
2604,40,6471,112,123.37
8616,78,6215,339,107.62
4263,44,1249,35,112.31
1257,21,4266,58,97.37
2330,97,2675,378,129.79
7176,12,2990,148,86.62
697,5,141,516,16.91
9849,36,4066,204,130.65
7591,58,8875,298,112.8
5318,70,6434,346,119.71
938,16,4558,852,183.91
8040,40,6298,997,97.69
6927,94,4672,966,183.85
4887,59,987,765,183.29
307,34,6616,232,51.02
2810,49,6124,456,89.14
5401,55,9172,891,189.47
2745,1,1160,380,11.0
7409,25,2314,574,155.82
2286,55,436,547,15.45
6330,76,8473,61,131.31
6782,85,1096,748,91.42
8017,94,8440,28,168.23
2050,90,4040,84,82.11
8883,2,3271,996,88.2
1247,94,8645,293,22.47
1916,100,3645,72,183.95
4114,49,4529,937,160.92
9194,55,5410,715,53.85
8187,95,1108,933,158.04
9303,11,3254,992,146.62
4209,64,6137,589,127.83
5372,26,7845,311,178.03
5590,57,5701,463,89.39
5331,44,2436,862,175.22
694,15,1192,866,57.36
9906,62,8410,541,147.76
5244,23,5607,798,11.11
6065,2,1103,712,193.4
7845,73,8048,58,137.01
619,11,5285,142,121.43
405,13,5226,446,105.87
8088,45,2429,289,184.21
2353,62,3757,681,163.79
3147,88,2428,156,54.94
2119,31,2985,305,157.72
8740,9,7039,810,25.56
8324,20,1072,44,69.72
7159,92,3072,982,19.43
190,58,362,574,44.94
6850,54,5750,17,110.8
4047,90,8113,735,81.89
7273,19,6192,330,197.36
8268,100,2488,212,75.86
5030,100,2540,829,90.02
5817,53,3632,235,140.28
3099,47,8930,596,170.58
4575,67,3756,598,184.17
611,37,13,880,99.29
8985,38,3155,537,19.14
8436,66,260,997,162.28
4741,59,3843,300,101.63
1582,64,6775,372,109.15
7768,32,9908,254,123.02
2045,1,5297,727,125.87
8313,80,5395,548,121.84
5854,96,1935,592,28.31
1763,77,277,601,188.96
8703,24,8329,987,170.7
1446,32,9300,255,150.08
9944,33,6097,999,11.28
1691,69,2137,938,23.79
9392,54,4538,712,146.51
4222,74,9563,710,18.62
6997,42,8232,759,73.62
8917,99,3950,212,17.43
3676,14,6475,343,111.32
4529,64,6021,755,169.1
2160,55,1064,604,58.45
9306,1,9288,329,126.75
4989,86,7817,833,167.75
9561,29,6169,314,174.52
9548,35,2070,109,11.42
3263,97,9491,231,51.0
811,99,4822,693,168.91
4508,49,104,220,76.93
2366,30,4765,386,60.39
4773,72,5042,315,160.7
6192,96,7066,224,167.05
4548,25,9309,951,178.69
9522,1,9890,173,51.59
5341,7,5162,178,160.05
2801,35,6667,523,38.46
5181,23,1803,680,167.65
6485,21,4251,889,29.26
6574,65,980,899,27.37
4975,11,2170,594,71.93
9142,62,3289,724,44.22
9707,34,8959,878,160.26
1846,84,9023,827,127.31
3637,26,1715,161,116.98
2605,86,5080,253,173.19
9720,50,8917,667,188.35
2749,8,7834,244,32.91
8158,55,6186,554,147.3
1425,53,3702,395,134.56
2633,91,707,343,118.03
7146,74,624,667,116.19
1743,73,3976,601,197.08
9876,54,3420,334,155.7
8967,39,3244,264,175.3
6827,99,1311,187,145.2
7909,8,1294,596,13.01
8655,30,5815,562,28.95
2791,20,8066,426,125.48
4322,83,7754,624,94.09
6996,12,2959,690,91.47
4476,74,9244,127,17.23
8418,46,5860,113,62.53
1824,72,9144,146,168.85
751,9,8242,791,68.46
9588,15,256,131,147.53
2615,26,3082,698,54.23
8201,84,5596,404,150.8
5608,30,5635,823,64.82
2172,75,4790,684,88.31
9541,17,375,441,133.83
7123,81,5576,832,32.34
7852,15,2660,974,143.07
8300,49,3427,868,73.5
5892,50,9002,245,113.62
8071,45,6585,783,47.96
383,52,5888,937,58.64
4446,51,6332,225,20.93
6750,15,8676,637,92.22
9016,66,2704,736,199.3
9787,80,2943,64,21.86
2054,57,5355,210,111.63
2422,98,3563,346,93.63
7243,53,9527,308,72.38
295,95,5430,415,122.87
9593,74,9918,661,56.01
5631,71,4261,245,191.49
3478,2,4381,629,160.85
1374,43,600,253,47.02
9553,95,7996,687,154.16
1521,60,8400,326,161.18
3156,36,4688,986,104.25
4466,37,5940,992,52.18
857,78,9228,608,128.74
1265,84,9298,789,26.87
7802,21,6204,939,112.58
2152,20,3066,440,50.34
7575,46,851,637,73.67
8518,39,2895,120,131.39
2843,64,8241,644,89.71
2725,18,8389,477,105.17
556,35,2502,306,116.26
8992,61,7747,920,82.6
3812,43,1886,482,154.2
9790,60,2129,920,183.35
3639,40,1097,355,65.36
5204,30,4024,675,87.8
69,26,7702,708,146.72
8541,66,9802,796,158.56
9698,90,4985,689,147.91
9339,7,9646,880,196.04
3014,58,2459,517,175.44
5538,8,1089,510,75.81
3513,7,8597,213,49.23
3435,53,8990,104,86.2
5246,34,3490,433,82.67
3591,30,5414,842,149.7
3294,35,7584,799,10.63
9651,9,1936,861,31.01
8713,51,6806,775,149.4
8625,59,969,973,108.35
489,76,3584,775,167.16
5732,82,9993,30,46.1
1704,39,3160,813,30.89
2527,26,248,446,146.69
4582,35,3928,685,173.42
278,95,2237,944,180.79
4601,19,9283,576,136.58
8425,46,3524,708,116.7
8736,50,5228,158,168.69
343,16,3409,761,84.18
1221,51,7166,314,26.3
9204,69,5955,986,72.06
2136,83,8678,895,36.53
9863,90,7585,455,31.43
5387,28,6707,649,101.76
1396,56,2688,726,61.14
3463,75,3685,966,128.91
9167,81,2046,603,199.15
7944,97,3820,118,60.36
8226,90,994,511,26.82
201,96,7188,861,152.29
1733,92,9418,237,192.76
2302,35,6171,319,199.14
8130,91,9721,480,105.05
6249,84,5159,904,115.31
8803,5,8987,10,144.65
9246,69,7079,921,28.86
3081,55,3371,910,92.92
3495,8,9274,831,192.34
1674,23,2670,48,87.26
9558,35,2386,904,104.75
4369,34,5505,18,196.54
855,32,1876,376,151.51
3058,50,5277,252,44.4
4431,18,8970,905,58.11
4453,93,1870,794,64.88
2099,26,1,846,95.53
3154,61,6223,150,178.81
9048,38,3676,559,18.44
1522,9,14,680,191.23
8735,80,9145,985,196.6
2005,82,9409,98,162.05
9143,60,9683,94,32.23
4006,22,9756,775,119.37
4125,96,1436,286,118.02
1616,32,1498,631,109.79
9505,97,3286,380,66.77
3100,52,8656,807,111.66
6858,56,4734,85,123.24
45,83,1354,612,181.77
8495,48,6300,473,21.07
3334,49,5836,260,125.67
9305,26,4423,644,52.19
4659,2,4945,920,74.25
5761,91,6459,952,127.27
5293,74,8553,660,89.09
3885,57,6017,2,72.52
6945,6,128,950,191.13
6964,51,8679,739,104.95
6408,80,9617,656,17.59
7646,68,1773,169,121.98
7041,14,2631,122,89.16
8106,60,1952,188,151.51
1593,16,9339,133,179.26
525,15,806,275,39.6
4113,94,6801,934,115.58
9959,3,7891,183,78.87
5792,57,9572,372,13.82
8981,36,665,617,36.91
9586,97,1246,965,189.74
4907,39,2058,371,144.4
7088,30,6719,733,59.08
4974,24,4761,789,68.53
3400,12,7173,282,139.91
2696,73,8028,81,25.94
6918,94,6724,287,78.41
4213,6,8291,215,118.14
1974,56,8743,6,140.51
8729,61,8320,622,51.52
9011,5,4316,219,43.18
5335,77,6694,297,149.78
8828,86,6855,150,153.71
8984,28,354,398,126.8
9243,89,6867,315,91.15
3235,19,8345,578,189.43
5896,44,3750,780,166.77
3421,8,302,388,129.41
4572,92,3858,239,113.43
4883,49,3922,262,102.61
6090,70,5626,423,79.58
2020,53,8783,678,138.37
9289,71,3265,200,38.11
551,77,4752,211,103.92
8629,56,9156,55,76.29
6430,98,593,501,119.21
6433,32,2796,754,132.34
7557,60,8953,900,49.5
2597,41,8026,663,36.95
806,28,5605,762,116.77
2466,96,2830,987,17.19
4323,37,1216,202,142.4
3298,51,6811,391,19.79
7383,44,3696,24,110.53
4330,79,1739,63,145.92
2415,49,6505,121,116.18
3262,19,2851,38,154.08
5445,69,3029,725,33.75
2309,73,464,318,166.87
6168,64,9151,133,191.28
4589,78,7015,676,22.12
7889,22,660,198,108.52
3652,38,5561,827,150.51
6261,45,6161,985,181.55
7578,26,4143,347,52.57
4060,90,90,853,141.9
9139,68,5734,107,72.43
9656,99,3065,339,55.81
6465,69,4271,924,190.39
5343,69,756,814,125.97
9328,91,3682,675,178.39
3164,16,6642,861,196.89
6563,39,1587,910,119.23
8061,73,786,799,154.04
4121,7,2320,574,81.02
7608,14,2971,900,41.54
885,96,2086,370,126.91
5850,70,9066,560,112.32
450,40,8698,606,126.83
9344,86,4974,419,71.18
4913,48,9480,212,125.1
9813,34,4589,806,96.01
3357,85,4746,1,73.69
9387,50,8300,343,112.03
2396,84,2381,822,143.99
7726,74,4188,646,159.65
7779,88,8074,827,184.48
4373,97,4773,3,23.19
9388,59,4704,121,25.2
6653,56,1519,478,49.53
8576,56,1588,519,126.56
6197,90,4611,348,53.33
5962,88,9982,221,41.92
712,11,5098,919,68.37
5323,63,7381,935,28.76
4912,96,6091,612,33.81
8117,12,7219,16,37.52
2030,44,3731,1,48.79
1124,17,5682,158,70.95
3374,63,5222,104,28.25
4354,63,8142,711,92.47
4428,16,1141,703,196.09
3753,7,4197,437,187.6
6271,51,8047,617,153.72
433,25,7230,285,70.55
7370,1,5685,841,58.97
5418,14,3414,301,51.29
515,34,9317,88,134.18
312,72,3929,864,44.96
6458,81,2719,333,154.54
3636,51,5653,385,60.06
4669,77,1547,831,99.16
6586,25,1537,75,42.96
3272,46,8533,175,151.85
5660,24,2311,199,97.28
630,4,1168,643,133.2
4510,67,5289,764,61.59
3293,45,7318,319,133.3
9112,71,3662,243,60.61
6133,79,7600,892,148.3
3191,88,8949,978,140.77
964,59,3489,321,29.02
1488,55,3198,607,32.6
9723,39,843,459,106.65
761,52,3737,982,181.85
7475,78,7746,956,21.19
7654,47,7481,337,135.58
5161,8,5581,728,169.84
8834,40,2355,958,13.48
5258,53,6921,803,68.92
5917,39,4516,484,26.61
9332,64,7756,584,34.46
6446,73,3095,155,25.35
7345,4,8810,754,69.92
3240,1,9180,447,132.0
8911,89,3381,712,100.64
6551,23,9154,822,108.98
6974,64,4435,85,125.43
5838,85,3571,415,11.13
7094,31,5539,172,74.29
183,49,7428,426,59.89
5958,75,724,846,123.99
9838,32,591,937,83.08
9426,19,4709,361,85.33
1608,27,2085,149,174.89
2066,63,6668,126,49.32
3238,80,9661,811,116.31
7809,37,8801,862,54.06
7352,37,5475,828,171.59
7942,35,6284,770,49.83
9240,40,1618,13,165.33
4715,83,2839,768,120.39
6318,50,4935,94,38.61
3602,78,5349,752,122.59
7314,69,6803,281,72.49
8785,46,6852,973,31.94
7510,25,7008,108,169.27
1085,70,873,509,172.74
913,67,6310,235,164.08
4717,65,9912,13,153.96
2265,51,2644,946,43.72
3417,91,4185,36,113.39
3430,99,7376,935,101.08
6712,65,1700,566,46.33
389,98,3201,926,21.32
9314,93,5488,969,106.62
7999,77,5256,447,176.33
1424,59,390,761,57.58
9470,49,9382,856,89.89
9353,78,9953,594,10.99
7157,47,7539,565,180.41
7698,100,7566,543,114.63
759,73,1940,186,119.03
